id,name,address,latitude,longitude,review_count,rating,zip_code
YqWXNq0Ku7cGb6Zj1j43Pw,KAL,34-05 30th Ave,40.76584,-73.91859,262,4.5,11103
fX_E2J6LqK6u77zNa8xyJQ,JUA,36 E 22nd St,40.739694,-73.987832,267,5.0,10010
QxDdGjCKz7WZcQ7sBmXcuw,Anto,243 E 58th St,40.760327,-73.965164,1,5.0,10022
Au1AcsukhrbUfn6oit8tZw,Kochi,652 10th Ave,40.76201,-73.99351,352,4.5,10036
1dvJm3EZLh9iejUbNmTbLQ,Syko,228 Prospect Park W,40.65977,-73.98108,27,4.5,11215
xTwzk3lh7tE2GFiVQop1kg,Nubiani,315 5th Ave,40.74699,-73.9854,90,4.5,10016
xSY8MI449l9HvKJKBSlVHA,Korean Express,807 Lexington Ave,40.76423,-73.96654,334,3.5,10065
igcUHNvsKc-s-RtvUmkg2w,K'OOK,324 E 6th St,40.72682,-73.98738,495,4.0,10003
LMyvruexOQzzHQrAgbdqiA,Nowon,507 East 6th St,40.72532,-73.98334,245,4.5,10009
B3DBcIoTdvyfgH_Vs0jRiQ,ChickQueen,1405 2nd Ave,40.76980896140757,-73.95809139045866,21,4.5,10021
rtFGv0F-GBfsS-cViu-3hA,Gammeeok,9 W 32nd St,40.747653,-73.986114,498,3.5,10001
x9ADy3a--S_6Oqn_1KLipA,Kang Ho Dong Baekjeong,1 E 32nd St,40.747173576622,-73.9852144232788,1520,4.0,10016
WyJOEcbuRfcWXYwqaDup_g,ONDO Jersey City,3 2nd St,40.72084,-74.03199,106,4.5,07302
HiTAdo-v0S1nSfkXfynnHg,Lim's Kitchen,38-40 Crescent St,40.75497,-73.93692,291,4.5,11101
cxIJaqV9NaKC48t9V7IGng,SGD Dubu So Gong Dong Tofu & BBQ,350 3rd Ave,40.74065,-73.98204,20,4.5,10010
NbKATjp2MoQ4TvKKwu9fdA,Mari,679 9th Ave,40.76152,-73.99061,126,4.0,10036
LSTcQPMmoSdd68zur-aNdw,Itaewon Pocha,28 W 32nd St,40.7475125111924,-73.9867554408843,237,4.0,10001
gj6zDB5krFzL90qdmpYVTQ,Ziggle Tofu & Grill,37-4 Queens Blvd,40.74376729999999,-73.927711,76,4.5,11101
br6HJD_UZ_LSU36tBZGSuw,Tada Noodles,2323 Borden Ave,40.740157,-73.946535,49,4.0,11101
pcb8yK9_28uWz5CyokjwSg,Bangia,11 E 32nd St,40.746854,-73.9845201,502,4.0,10016
hhlgJMDn7xkhgiWD4P1pEA,Hong Chun Cheon,2 W 32nd St,40.747204,-73.986172,319,4.0,10001
pZWhRtCJvTuwWoavaiCQrA,C as in Charlie,5 Bleecker St,40.72545,-73.99269,101,4.5,10012
c_Kellz-oODKoNpcRbV24w,MONO+MONO,116 E 4th St,40.72549,-73.98803,822,4.0,10003
28CNHYULci66pJAz-0_pOg,COTE Korean Steakhouse,16 W 22nd St,40.741046,-73.991421,1573,4.0,10010
jjDsVuD7KbxnYV4jFnyftA,LOVE Korean BBQ,319 5th Ave,40.747118,-73.985056,668,4.5,10016
fMf4P22m65creknIICuaXA,Kuun,290 Livingston St,40.6884292,-73.9831506,210,4.5,11217
2Bg8Jfl2FvH1unmvxNS0dQ,Sik Gaek,49-11 Roosevelt Ave,40.743485,-73.9148356,611,4.0,11377
SLfVjeW6AauL6zaYjsCOTQ,Barn Joo Nomad,816 6th Ave,40.74604,-73.99022,133,4.5,10001
vWoT1h8E2eWvIdJqpuxfdg,Tofu Tofu,96 Bowery,40.7176299520983,-73.9954301342368,480,4.5,10013
LbuBN_aP9GW_Y0lT1et5Yg,Bulbap Grill,746 10th Ave,40.76508,-73.99128,44,5.0,10019
-oj8yGjD32mIKQEOou-cKQ,New York Kimchi,16 W 48th St,40.75762940000175,-73.9792127116464,309,3.5,10036
