id,name,address,latitude,longitude,review_count,rating,zip_code,insertedAtTimestamp
GFxJmkqrqiF87e--ka_TlQ,Tipsy Shanghai Noodles,683 9th Ave,40.76186838942418,-73.9904968,10,4.0,10036,2023-02-27T00:25:07.669680Z
_lx7nuvXU7LhDRL3a9TMAw,DD Soup Dumpling,321 W 42nd St,40.757906,-73.990692,87,4.5,10036,2023-02-27T00:25:07.669680Z
wB62GwboLqg1UpGm-Qpz5Q,La Salle Dumpling Room West End,37 West End Ave,40.773196,-73.989616,6,4.0,10023,2023-02-27T00:25:07.669680Z
bSi2f2TaOr4RVTI5eFt0wQ,Taste Of North China,75 Montgomery St,40.7167868,-74.0377625661521,300,3.0,07302,2023-02-27T00:25:07.669680Z
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,43 W 65th St,40.77269583,-73.98150783,555,2.5,10023,2023-02-27T00:25:07.669680Z
UNyGz06_7RendbswIyNYtA,Shu Han Ju,465 6th Ave,40.73558,-73.99843,198,3.5,10011,2023-02-27T00:25:07.669680Z
JJLFsLZbL21fbYRqcIGCLA,Awesum Dimsum,612 8th Ave,40.7557,-73.9907,238,4.5,10018,2023-02-27T00:25:07.669680Z
mIbmzqQ473BUF8cngXXs_Q,Joy Love Club,232 8th Ave,40.7444,-73.99891,126,4.5,10011,2023-02-27T00:25:07.669680Z
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,132 W 31st St,40.74839,-73.99062,1205,4.0,10001,2023-02-27T00:25:07.669680Z
Dqu-5RxNbbpBsL1Ssht9Ng,Hunan Slurp,112 1st Ave,40.72669,-73.98563,256,4.0,10009,2023-02-27T00:25:07.669680Z
3eBV6HwWcdHzJW3sUH-2hw,ICHIRAN - Times Square,152 W 49th St,40.7600737531204,-73.9833259411037,743,4.5,10019,2023-02-27T00:25:07.669680Z
5TnBfeoBpxPPwIXMGBMasg,New Double Dragon,37 1st Ave,40.7242,-73.98801,111,4.0,10003,2023-02-27T00:25:07.669680Z
mDajKjZjRN4tVGEJFOgF9w,Wok 88,1570 3rd Ave,40.78042,-73.95322,334,3.5,10128,2023-02-27T00:25:07.669680Z
X4hEgOBOLTYFhlWO-gAFxQ,Tipsy Shanghai,228 Thompson St,40.72929,-73.99882,356,4.0,10012,2023-02-27T00:25:07.669680Z
LXmlfAmrGA3NfvYSfxIVvQ,Ma LaLa,42-02 30th Ave,40.7629662660109,-73.913354203105,116,4.0,11103,2023-02-27T00:25:07.669680Z
wpJGWi1LQsCd7Leq3Y4RqQ,Chef Tan Newport 蜀湘门第,558 Washington Blvd,40.7283333339534,-74.0344276659991,209,3.5,07310,2023-02-27T00:25:07.669680Z
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,30 W 32nd St,40.7476119995117,-73.9871597290039,616,3.0,10001,2023-02-27T00:25:07.669680Z
vZgJyMZlpSSS_Y-duxd4_A,Kings Co Imperial,20 Skillman Ave,40.71512,-73.95097,394,4.0,11211,2023-02-27T00:25:08.460259Z
DmTz35KvxO20mH-pJxLNpg,Xi'an Famous Foods,96 8th Ave,40.740203,-74.001963,119,4.0,10011,2023-02-27T00:25:08.460259Z
7hh2eP4HVkyjtpcqeITk3Q,Ollie's Noodle Shop & Grille,2705 Broadway,40.79942,-73.96868,212,3.0,10025,2023-02-27T00:25:08.460259Z
IkOW8jcaFYOll4albHitLw,Lotus + Cleaver,28-17 Jackson Ave,40.74902961482093,-73.9387376,70,4.0,11101,2023-02-27T00:25:08.460259Z
B7bxdtvLYR7Nmex4AIFd4w,RedFarm,2170 Broadway,40.782051,-73.980415,727,3.5,10024,2023-02-27T00:25:08.460259Z
rYw5rQbWRX9buZHZbxqWdA,Congee Village,100 Allen St,40.7187,-73.99031,1741,3.5,10002,2023-02-27T00:25:08.460259Z
gvOe1TLb8hZgx0naC9LYpw,Sei Less,156 W 38th St,40.75314,-73.98814,203,4.0,10018,2023-02-27T00:25:08.460259Z
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,139 E 45th St,40.75322,-73.97399,156,3.0,10017,2023-02-27T00:25:08.460259Z
MdDj13LgIs0WdbIdiyqB7Q,Pinch Chinese,177 Prince St,40.72645222833495,-74.0017973317552,447,4.0,10012,2023-02-27T00:25:08.460259Z
JaKLZrh1Y_2qB_0Gc3bk3A,Ollie's Sichuan,411 W 42nd St,40.75884,-73.99319,591,3.5,10036,2023-02-27T00:25:08.460259Z
I_Va7AZSHpEwX75S-3hHLQ,Noodle Fun,1744 1st Ave,40.7795333862305,-73.9470367431641,164,4.0,10128,2023-02-27T00:25:08.460259Z
yVI01P3ApyLlkqtOfgki7A,Bei Jing Chinese Foods,860 10th Ave,40.768619,-73.98851,25,3.5,10019,2023-02-27T00:25:08.460259Z
wzmeaMTm5cZ1JCjep7iQeA,ZLS BBQ,219 E 23rd St,40.738626,-73.981944,34,4.0,10010,2023-02-27T00:25:08.460259Z
BkXb82Y2OIsQ5RpNNQOYmQ,China Express,192 Union Ave,40.70606422212563,-73.949992,128,4.0,11211,2023-02-27T00:25:08.460259Z
6dVXDdgzDEVt4DvHzpWo9w,Tang Pavilion,65 W 55th St,40.76275,-73.97725,343,3.5,10019,2023-02-27T00:25:08.460259Z
--SoNTeCXFUx56no0OgibQ,Bites of Xi'an,84 E 10th St,40.730861,-73.989941,78,4.5,10003,2023-02-27T00:25:08.460259Z
IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,118A Eldridge St,40.71839,-73.9917399,2819,4.0,10002,2023-02-27T00:25:08.460259Z
Qgv2vyUV-DwK8YwrhU-jtw,Lan Sheng Restaurant,128 W 36th St,40.7517141867087,-73.9883603449123,218,4.0,10018,2023-02-27T00:25:08.460259Z
NXg-oNpx0GYNiErdHb8L5A,Awesum Dimsum,160 E 23rd St,40.7388534,-73.98367370212858,572,4.5,10010,2023-02-27T00:25:08.460259Z
bnDfFdiCcPzhuNWUJORvLQ,Noodle Village,13 Mott St,40.714167,-73.998803,1341,4.0,10013,2023-02-27T00:25:08.460259Z
GAQmkl1rx8IMb1xOK388pA,Wok & Staple,135 W 50th St,40.761038295811474,-73.98189336061478,6,4.5,10020,2023-02-27T00:25:08.460259Z
