id,name,address,latitude,longitude,review_count,rating,zip_code
mESab-FqL5QqSVsnX72asQ,Zen Ramen & Sushi,150 W 36th street,40.75177475474212,-73.98897630211589,2524,4.5,10018
OFfZUS-nu6NDnsWe1B2bUQ,Tonchin,13 W 36th St,40.7502727,-73.9844951,1817,4.5,10018
cyOaoc0U6Trc0FZu6l14VQ,Sarashina Horii,45 E 20th St,40.73871,-73.98838,115,4.0,10003
oyyubJoK0VZ2V3a5sVJULg,Natsumi,226 W 50th St,40.761673475325274,-73.98518550748527,935,4.0,10019
in1CBl2LwIFkLzAr55jyLQ,Suram,21 W End Ave,40.77269355987543,-73.98988286874018,53,4.5,10023
YoR6ouUwehLFnBQ7RAjPlw,Zawa Japanese,354 E 66th St,40.76397,-73.9592,146,4.5,10065
J79s7qmQWz7Fj9-cIg1dhA,Hyotan nippon,119 E 59th St,40.7626266,-73.9687729,1,5.0,10022
NRJq2BNcbjqAyxUB_bw7gw,Momoya,185 7th Ave,40.7426255196333,-73.9966481924057,796,4.0,10011
GrYs4dj4mseJ4ctu4KhR9Q,Ikebana Zen,401 W 53rd St,40.765627600651335,-73.98791686059982,108,4.5,10019
OLSSJIp8pu5UlugTF7tuHA,Ootoya Chelsea,8 W 18th St,40.73881,-73.99279,1510,4.0,10011
VdAVjghEq_Zl-DDte0mjrw,ACRE,64 Meserole Ave,40.72633,-73.95471,88,4.5,11222
kN3rkbjvqkY62CDRYUVz4g,Yopparai,49 Clinton St,40.71975013980203,-73.98488557728082,259,4.5,10002
D6ZEcG1FCZ18nekMWrhgMg,Wokuni,327 Lexington Ave,40.7492189,-73.9773529,372,4.0,10016
00knD0qT1obuq3cJ-lWcIw,Shinjuku Ramen,58 W 56th St,40.76326,-73.97706,81,4.5,10019
Zz8FcsIrc5GpAUCdfdYGWw,MORU,1629 Schlosser St,40.85028,-73.97033,23,4.5,07024
wm_tAP0ZoL877jWfOwM29Q,JoJi,1 Vanderbilt Ave,40.753022,-73.978485,6,4.5,10017
